,BOGOTA.CL,BVC.CL,CELSIA.CL,CEMARGOS.CL,CIBEST.CL,CNEC.CL,CORFICOLCF.CL,ECOPETROL.CL,ENKA.CL,ETB.CL,EXITO.CL,GEB.CL,GRUBOLIVAR.CL,GRUPOARGOS.CL,GRUPOAVAL.CL,GRUPOSURA.CL,HCOLSEL.CL,ICOLCAP.CL,ISA.CL,MINEROS.CL,NUTRESA.CL,PFAVAL.CL,PFCIBEST.CL,PFCORFICOL.CL,PFDAVVNDA.CL,PFGRUPOARG.CL,PFGRUPSURA.CL,PROMIGAS.CL,TERPEL.CL,AGUAS-A.SN,AMZN,ANDINA-B.SN,BAC,BAP,BRK-B,BSANTANDER.SN,BVN,C,CBU7.L,CCU,CENCOSUD.SN,CFMITNIPSA.SN,CHILE.SN,COLBUN.SN,CONCHATORO.SN,COPEC.SN,CPAC,CSPX.L,ECL.SN,EIMI.L,ENELCHILE.SN,ENTEL.SN,F,FALABELLA.SN,GE,GOAU,GOOGL,IAM.SN,IJPA.L,ITAUCL.SN,JETS,JNJ,JPM,META,NKE,NVDA,PARAUCO.SN,PFE,SCCO,SGLD.L,SMU.SN,SUAS.L,URA,VAPORES.SN,VOLCABC1.LM,VOO
IJPA.L,0.00013219353629197956,4.14352564568882e-05,4.6799921697562745e-05,2.5607402418803806e-05,0.00012513217750671768,9.888515762360934e-05,0.00021691342518074326,2.318260446551044e-05,-3.0087194327471443e-06,-9.796379479933816e-05,4.020136023179332e-05,8.588396007182922e-05,5.67883643955933e-05,-0.0001719848445994266,0.00014515020650289468,-0.0001457680156403572,4.673795947461029e-05,0.00011542067784299979,0.0001691705441832303,2.3429330402085156e-05,0.00011814838594338608,0.00017827888569838576,0.00015934320572069864,7.088785412729905e-05,9.525752424503264e-05,-0.00020096200208019125,-2.4983479503814314e-05,-5.005545975019432e-05,5.921143410595386e-06,0.000167557784369405,0.0004261301480022078,0.00013684698934571577,0.0004315366554818368,0.00030143427242703194,0.0001793295286185231,0.00016938843062065288,0.0002887102592016886,0.0005119647418628249,1.0350613233533644e-05,0.00031246990247293385,0.00014647799813673134,0.00018729877736007686,0.00013571019561174435,0.00021330533157536445,0.00010355222693274845,0.00011904620898917052,0.00012181395966205411,0.0002926690376014977,0.00021225321798233387,0.0003442426644410578,0.00017904110999669923,9.606250293551927e-05,0.0004434734282006689,0.00018577224995589624,0.0004196708307660972,0.00042042951471632923,0.00027850990359125724,0.00015997085429253502,0.0005265354899631748,0.0001779589665250706,0.00038294486300928917,0.00012240892874605295,0.00032451763417091253,0.0003217573161786371,0.0003119502403776044,0.0005334023690518234,0.00016758249107180957,0.0001902759243473008,0.0005698851435574999,9.227856630100526e-05,0.00013125495053949323,0.00029817068224711525,0.0005672477526328897,0.0001945839154755109,0.00021562001077573477,0.0002887746893306422
ITAUCL.SN,8.535640541627614e-05,5.697970446264367e-06,5.189871131574761e-05,-3.1844328311155553e-05,0.0001320706327756249,0.00016710096174043655,1.875295763534645e-05,0.00010526678331716256,9.69765601825647e-05,-0.00022162449767046096,-3.7843005250231757e-06,0.0001341663880062568,6.035792690423867e-05,-1.8270217263418214e-05,6.116487444428509e-05,-6.160192162391833e-05,4.7134120634053114e-05,0.00014600491247477627,0.0001256078363671305,0.00010985341367056805,0.00023363286410049518,9.039893689537157e-05,0.00014442777056567835,6.646449947393893e-05,3.6747356283870786e-05,3.510638190210598e-05,0.0001238449802642521,-0.0001552010504001253,-7.32306190676065e-05,0.0002147199606971849,-1.75276654132977e-05,0.00026704141985743396,0.00022717174707110308,0.0002674452570178342,8.842514206323319e-05,0.0003140834389595912,0.00030604772365966316,0.0002051292701396075,-6.176051519072266e-07,0.00036607609327169794,0.00035560636746086085,0.00027265407799787085,0.00021668973931311398,0.0002387050376940569,0.000298819263436354,0.00018678592018168066,0.0001945546058527091,9.107175483506243e-05,0.00023202668875848056,0.00015907202455122638,0.00027335463456300773,0.00011695078487903794,0.000227289064981824,0.00030467105889693703,0.00013512598008816966,0.00036214572095002746,6.292585067298794e-05,0.00021626413188673203,0.0001779589665250706,0.0007707040350021963,0.0001102578200062289,0.00015475841773270166,0.00010232118923109417,5.736584949629301e-05,8.317850847998627e-05,-2.4597681575104022e-05,0.000364286068824692,0.00011721776178832849,0.00043914485803459073,0.00012670709294971405,0.00012330240911420925,9.745621574410185e-05,0.0001289322863264814,9.813881693856812e-05,0.0004586757602537281,9.301746522703622e-05
JETS,7.789313991287995e-06,-0.00011963020474309065,6.858071053669323e-05,-3.516147700401646e-05,1.0565669453410558e-05,0.00019468412692093818,0.00020793871389747164,4.895039229508142e-05,5.043396300417285e-05,-9.114268072479683e-05,0.0002442648143634985,-5.614917037627984e-05,4.004123675044719e-05,3.482628150768985e-05,0.0002782164074559391,0.0001409441735989621,8.401433032825101e-05,0.00016368671331009254,0.0001846067046876749,-6.519449812335601e-05,-0.00010632791338009964,0.00014684976480972396,0.00012943138593042732,0.0001584487488210449,0.00012245079954287223,-6.710180588697615e-05,0.00022978669896837642,6.124638175323406e-05,-0.00013182153273716066,-1.9757534196585754e-05,0.0006570515817253555,-1.0216393242943601e-05,0.0009491323179918825,0.0005437549238014332,0.00032555931058751253,0.00017313799729263792,0.0004171296154749913,0.0009655712113882501,-2.9650110419019596e-05,0.0004205877486066012,0.00022589693532829678,0.00021485532357084624,9.644431782833883e-05,0.0002280669186386954,0.00018092186087565192,0.00012998278850453933,0.00023714565959654394,0.0004174045817990618,0.00015448733443474777,0.00035786334979787484,0.0003364682710088422,7.96869279275652e-05,0.0007797044563714031,0.00036804375101998776,0.0006600275688084533,0.00031800189696661057,0.00031621197885496486,3.080921328548994e-05,0.00038294486300928917,0.0001102578200062289,0.0013618734505550175,0.00012179424682081614,0.000710587345984569,0.0005414582923889136,0.0005684081656495472,0.0005622806809715852,0.00013619526938459802,0.00020518779169629678,0.0007934712752314038,-4.131185800989723e-05,-7.513922600337989e-06,0.0004667644779847934,0.0005772791709634076,0.00018713488637580382,0.00039532943129420476,0.00045016269046844624
JNJ,0.0002204804721110205,9.10967471627312e-05,3.694284579466652e-05,2.3189737461637243e-05,0.00011481668102597707,-5.67778857192518e-05,0.0001177229942728505,4.9603108157577085e-05,-5.214311265376753e-05,-0.0002476830829758197,4.243599283981722e-05,0.00011935660303078423,1.3875506421846544e-05,1.3667079243239147e-05,0.0001605091164663808,1.6754355482329414e-05,9.208422035635817e-05,0.00010256641915938658,0.00016067093169994372,0.00012860409816908245,0.00022568472242305332,0.00015604849007892134,0.00014429496570273303,0.0001332688373258159,5.581588036786275e-05,-6.031665313569411e-05,9.493661309762252e-05,-4.412624553799038e-05,6.954599402384289e-05,6.443230966685039e-05,-0.00010354117774790655,6.171901021090513e-05,0.00018345646288806463,8.05826749299929e-05,0.00016388017226795273,0.00010559951341301615,0.0001077575015273653,0.0001533688383587872,3.6134845152383844e-05,0.00016496841582992663,3.7534655337973697e-06,6.356246187353314e-05,3.129801441909111e-05,0.0001131853723173597,4.607657366821709e-05,-2.6390801906893864e-05,-4.1981921213014376e-05,7.651550617674372e-05,2.9015259353682467e-05,0.00010405387688772499,6.208751262089411e-05,0.00010165176832080988,0.00011715886917169559,5.532662665663232e-05,4.5326395776638695e-05,0.0003214548541212756,1.9934307557894435e-05,-7.644815039598143e-06,0.00012240892874605295,0.00015475841773270166,0.00012179424682081614,0.000529531204225026,0.00012228827835438665,-0.00012568020413805764,0.000333871187469094,-0.0002861597759773495,3.6306436558617186e-05,0.00034287452393206246,0.00010165108566781887,9.078657298864066e-05,1.4867262835678088e-05,8.949770416945789e-05,6.145217485603318e-05,0.00013339801856608483,0.0005376591591216345,8.434306793127905e-05
JPM,-7.385678012576144e-05,-9.26069982824126e-05,0.00011995051712940184,0.00010060038439459322,0.00012481331803983832,0.0003408147799760451,0.0002146304274736096,0.0002834518770712821,5.66076118340701e-05,1.5183439283107434e-06,3.256103341842422e-06,9.653543967808894e-05,-1.8701844983972813e-05,3.129977443870718e-05,0.00019803308298913468,0.00012350398417190105,9.508336588937062e-05,0.00015797729051504066,0.00022888295048502843,-0.00010400600791536068,-7.423141427987205e-06,0.00010688337917947772,0.00018314693690409112,0.00022697382672543504,-1.8804469119014886e-05,-8.338887186016639e-05,0.00016912460456746672,8.519161453655552e-05,-0.00012332288538050503,5.5578327231088045e-06,0.0005515422482082558,9.277650657997773e-05,0.001031771955814842,0.000462077600479534,0.0004336698652084549,0.00022942037881678578,0.0003589663869591494,0.001105627399122331,-5.27348575921615e-05,0.00020823851982508372,0.00016886541758174994,0.0001654017332289727,8.422554768888036e-05,0.00024049686362258654,0.00014387697621466927,0.00018691537153129028,6.847401140550651e-05,0.00038124621969599167,0.00010582436217460214,0.00027098914186566816,0.00026570341492651594,-4.9504490483186854e-05,0.0005761395753095757,0.0001809903239399045,0.0007400084008301194,0.0003640193337018533,0.0002530331548641123,4.604264996163628e-05,0.00032451763417091253,0.00010232118923109417,0.000710587345984569,0.00012228827835438665,0.001083631530974194,0.00043421587708894835,0.00036971519111332764,0.0006505624125382387,-3.6130607803910556e-05,9.193447742200759e-05,0.0007351666024572177,-2.6603024252697302e-05,-1.9410620863630207e-05,0.0003910034856574697,0.0006647038877099468,0.00022602917035256443,0.0004575049226689487,0.0004464862750709497
META,-4.769246604224983e-05,-8.408464115467177e-05,0.00023807717379708632,-5.023904658705878e-05,-0.000189055264936252,0.00010747167898015255,0.00012090989186399163,0.00020675193121900433,0.00017375927890687012,0.00017478884727639888,-0.00011353041127356955,0.0002334337553837,0.00012821955160752235,-4.534223402009465e-05,8.847979268844668e-05,-0.0003343969889682161,-3.9275638611143166e-05,-0.00011643327683567033,-5.7608400936105674e-05,-0.0002800008773592257,-0.0005426126495518937,3.103373108928541e-05,-5.657438048694382e-06,4.2280738387894754e-05,2.010660481406356e-05,-8.830611940878058e-05,-6.45811025966316e-05,9.543498991107855e-05,-2.974612226893747e-05,-8.66534039158853e-05,0.0009823993562613521,0.000109435735432178,0.00042829810875173036,0.0002252070866392556,0.00015603255703618312,0.0001746770402338367,0.00026469887314004644,0.0005330524276804194,2.1039900939954967e-05,0.00013647806554591902,9.253000296521631e-05,2.5622957950978212e-05,2.6617836662626627e-05,0.000142695892304134,-7.783403140279795e-05,-9.979160605842936e-05,-4.8867620962297585e-05,0.00045864861329039766,0.00017790366268704674,0.00030508904112998384,0.00014029249577227832,0.00015579224344926414,0.0003315784439806569,6.509635548116898e-05,0.0007295025040576199,0.00023243773180460002,0.000809541084179187,2.6328209459872064e-05,0.0003217573161786371,5.736584949629301e-05,0.0005414582923889136,-0.00012568020413805764,0.00043421587708894835,0.002587293516944879,0.00036579975084172184,0.0013383630713454605,-0.00014500475943235672,1.5220630207306005e-05,0.0005691555937229535,4.0939438602180585e-05,4.750982198303399e-05,0.00038879551537493196,0.0006887427474669399,5.707808514854079e-05,-0.0003392021673929158,0.0005455815513872933
NKE,0.00020397259333662437,8.631371349608624e-05,0.00013220014990807626,2.4217810769669716e-05,0.00010323857807513895,0.00010396545907717089,0.0003198614962036605,1.0721861325857283e-06,0.00012970279591877063,-0.00011769770878905055,0.00022296030777311,0.00017387475124796135,-7.52736610761937e-05,-4.464871085482335e-05,0.0004761598748962131,-5.5614580854274055e-06,0.00010056644103070542,0.00017798076069963946,0.0002663481167510232,0.00035477942880779033,8.74370122423923e-06,0.00022815203398867415,0.00022186661452738618,7.355020715070722e-05,0.0002516685117481471,-7.232558356058814e-06,0.00020153912159439147,-7.242767189505828e-05,1.3322563909632025e-05,5.202490505557512e-05,0.00037594137075616066,6.26048696347165e-05,0.0005401990904356986,0.0002897021428241555,0.0002251316197775897,0.0001069351324891973,0.00021658781208246455,0.0005314789544732259,4.291540141620309e-05,0.00045800114005867086,4.511272519219845e-05,0.00018070724888967195,7.798710171640468e-05,0.00030589314206765246,0.00013344305456209225,0.0003002782721064025,-0.0001535605439159148,0.00034806529298351445,0.000200154601990899,0.0003839512847716644,0.0002368584630731982,0.00019829083371650894,0.000565264916655616,0.00028217115019991236,0.0004511131187234343,0.0002520982043331685,0.00035913792057060736,0.00010529930492345343,0.0003119502403776044,8.317850847998627e-05,0.0005684081656495472,0.000333871187469094,0.00036971519111332764,0.00036579975084172184,0.002279278100852355,0.00033367616905826536,5.041309008551503e-06,0.0003478335887324858,0.0006459049951385758,-6.293147705399861e-05,0.00029686217129885884,0.00036317499332392584,0.0002364619505676476,0.00019882249242928236,0.00010845203485244737,0.000371264674359265
NVDA,-0.00035034898884567093,-4.4090844242023796e-05,0.00017146236312304354,-0.00018877606992816234,-0.0005870333841507191,0.0001442592440492243,5.06341427086536e-05,-0.00027762445513051143,0.00016830374984946983,0.00023941497224319328,-6.358786012976823e-06,-5.0263580362084206e-05,0.00021091903610733344,-0.00022244235915399617,-0.0002613691070694159,-0.00014015856518244504,-0.00015344579958978657,-0.000247176169233124,-0.0003372639564947898,-0.0004888485876065192,-4.884202753917581e-05,-0.00025608524251466126,-0.0003584865272608715,-0.00034941807228094836,1.725936925485876e-05,-0.00014357952444634195,7.315935347672675e-06,2.34164990788475e-05,-0.00013160672821233363,0.00012128278764812131,0.001364379440702553,-4.8165231011918185e-06,0.0005862519661741631,0.0003556286110983688,5.6135954070342576e-05,0.00011493669225826005,0.0005799784492438332,0.0007669980666874053,-4.667128841938528e-05,9.519873595245786e-06,-1.0377899454588685e-05,3.337556930126184e-05,1.0756233670106083e-05,0.00015360577604327062,-7.792209151792254e-05,0.00019999054697160236,-2.4671442953499948e-05,0.0007268752730374052,5.275967462489445e-05,0.0005478474829309122,0.00014759457240804097,-6.243509925196494e-05,0.0005838257725343987,-3.516397465481321e-05,0.0010400680623644614,0.00025991754578667836,0.0009333500366063888,0.00017570895412188567,0.0005334023690518234,-2.4597681575104022e-05,0.0005622806809715852,-0.0002861597759773495,0.0006505624125382387,0.0013383630713454605,0.00033367616905826536,0.004229610932264634,-0.000528635098043239,4.6715957041970246e-05,0.0009556827146374321,-7.749669831606023e-05,-0.00013054802053667476,0.000681158483759247,0.0010793610209069392,7.189203369029658e-06,-0.0003310213363958924,0.0008222336814810782
PARAUCO.SN,1.1065538849181176e-06,7.643888734620888e-05,-1.7076365697391413e-05,9.350212862312726e-05,0.0004471724461360955,0.00034824987857628406,0.00024497284847988535,0.00014962904794989782,4.746255830946665e-05,0.00027869806423575687,0.00016537810377459383,6.746277584163527e-05,-5.642449469063874e-05,4.873672389905714e-05,0.00020705564500174327,9.398263939777055e-05,0.00011477215818860987,0.0002476063030254208,0.00029343717422235054,0.00019837115946864787,-7.693624513856915e-05,0.00021656490882923955,0.00022278680738010523,0.00022092937073420524,7.512020432089335e-05,0.00015071551636149842,0.00029958555658436003,-2.201334517364122e-06,0.00019212269145544837,0.0004461931070875493,-0.00017078755740982212,0.0002347486045800252,8.511548458598878e-05,3.7592278450727166e-05,1.3359352608753118e-05,0.0004029485263330705,-0.000127878712064673,0.00010015630336552989,9.944880349128433e-06,0.00036725739329452467,0.0004051748874820911,0.000364203942789051,0.0002846458112550396,0.0003312569011066431,0.00015679083990615634,0.00019301137289814675,0.00020195001067977486,2.279327750098263e-05,0.00034876913708897295,0.0001141089077020113,0.00026362532880924526,1.824051244302637e-05,0.0003025284162436248,0.00032906260677962224,-1.7367063208634183e-05,0.00013218124528166497,6.708942048462345e-06,0.0003977197151805735,0.00016758249107180957,0.000364286068824692,0.00013619526938459802,3.6306436558617186e-05,-3.6130607803910556e-05,-0.00014500475943235672,5.041309008551503e-06,-0.000528635098043239,0.0014062344534091083,8.495313025767505e-05,0.00011913868090912576,7.793031615696029e-05,0.0002899223615383493,3.5648229463274114e-05,8.654049489829679e-05,0.0001479996922915533,-8.019438223559638e-05,-3.1606756665361365e-05
PFE,0.00022945346324307965,-4.2452668729703915e-05,-9.346305753140364e-05,-6.466634450211608e-05,5.032860375590512e-05,5.72445644150948e-05,4.66529591759878e-05,8.804071321406675e-05,-4.7631516323866324e-05,-4.3285564934238316e-05,4.5955131439354466e-05,5.160286937208621e-05,-0.00020525144348761156,-0.00022415404334751263,0.00019985522236693414,-2.202709492142586e-05,5.090807762241228e-05,2.5781611606629778e-05,0.00026533118032654157,-0.0002589838682340242,4.7101077853910275e-06,5.4467278060488865e-05,0.00016036166826197633,-0.0001428960044875635,6.754142755630738e-05,-0.00019074554362147572,-7.98741179026874e-05,-0.00016745337327189505,0.00012027169053412793,0.0001597399829929614,5.165903943351223e-05,0.0001632669125128957,0.00017877447919065675,2.3706191111076742e-05,0.00013300398039084742,2.0683952818090617e-05,4.299851503317004e-05,0.00014048850392948394,1.2283758520159124e-05,0.00010178901988591049,1.3323451926071619e-05,5.1142691730604985e-05,-1.6488968106221157e-05,9.646673300165389e-05,7.124422533045225e-05,1.302674039614897e-05,-4.7432534975035363e-05,0.0001551068442603635,-1.1972576989007111e-05,0.00019584150808864804,4.7724812955510445e-05,0.00019225900158676296,0.00027929495682001767,-8.29967364835855e-05,3.413505695302872e-05,0.00021290762253985425,0.0001774426694341125,4.667932883269757e-05,0.0001902759243473008,0.00011721776178832849,0.00020518779169629678,0.00034287452393206246,9.193447742200759e-05,1.5220630207306005e-05,0.0003478335887324858,4.6715957041970246e-05,8.495313025767505e-05,0.0010832199529454177,0.00033560005762449483,-2.046973102153552e-05,3.1950159710342772e-06,0.0001601783977788981,0.0001423775920235572,5.717460643990603e-05,0.00042595315650689156,0.0001477242773775067
SCCO,-0.0001523365248734432,-0.0001852674190588988,0.00019086841382718784,0.0001794764632029688,0.000220731057064401,0.0005818396185987586,0.00022721730410089802,0.0004087713902376762,0.00020924209331967466,0.0001724720271375792,1.2660274336877228e-05,4.690539346339203e-05,-9.015487070842549e-05,-0.00014447527263654946,9.049240707317912e-05,-7.175702607569871e-06,9.58210588711861e-05,0.00024518874782610906,0.0004111446127826588,-5.7963515411929545e-06,4.572519819990612e-05,-7.32946617513644e-05,0.00023935643238449868,0.00034057941231046933,0.00018610500635549187,-0.0001841185733569413,0.0002160196844042979,7.903993976383016e-05,0.00012087578176525267,8.484609323021369e-05,0.0007262449059112574,-2.850219122319383e-05,0.0008467994109585043,0.0007691354016442674,0.00029041697180387375,0.0003603000100663737,0.0015464158850469856,0.0009701336416971607,-1.9310829544424058e-05,0.0007160429369679866,0.00020389785605023718,0.00038821412413904595,0.000237762732183508,0.00029996526190684345,0.00020781013454875682,0.00040222686397131587,0.0002807932047944693,0.0004712099449612138,0.00029429255322567695,0.0006793547322364937,0.0004991644295308217,0.00015089860058184826,0.0006900984197471023,0.00045094362869916633,0.0008739353643959418,0.0012325993844192694,0.0006134671724407516,0.00016296007151931545,0.0005698851435574999,0.00043914485803459073,0.0007934712752314038,0.00010165108566781887,0.0007351666024572177,0.0005691555937229535,0.0006459049951385758,0.0009556827146374321,0.00011913868090912576,0.00033560005762449483,0.0026367973432349433,0.00031900314367923354,0.0002153345366952125,0.000494127684757404,0.0012590762060424592,0.0007180858297420678,0.000957119638612062,0.000517496021993563
SGLD.L,0.00011647726148729235,2.5105731500587975e-05,0.0002404222903055932,0.00010274679118842095,5.761731051882199e-05,6.64876351010401e-05,8.485726454500329e-05,0.00010025588525999191,0.00010463275523524812,-2.047548841493098e-05,-6.564511662989908e-05,0.0001866756505227088,0.00011234847702437463,0.00014419267426827583,4.591211122097378e-05,0.00016945675445762096,3.1042742109477655e-05,6.829551120481227e-05,4.5003080603474845e-05,0.00039380403900618515,-5.2277302147049535e-05,1.2582443383672179e-05,4.546432922442116e-05,0.00019549228186436336,0.00016420726798417658,5.069609695374084e-05,8.038756878875599e-05,8.298445614650952e-05,8.380277260740588e-05,6.434483395467709e-05,-4.875728218589736e-06,4.7674011389781016e-05,-2.5201663947362843e-05,4.7916248953422574e-05,7.790037072680597e-08,3.2336333137669066e-05,0.0004099129613110653,-2.43732250403621e-05,2.2267626827664747e-05,0.00010917397681515489,1.098307345753921e-06,4.6922336770667846e-05,3.852967317239155e-05,8.588380533494369e-05,-8.009176319806055e-06,-3.060310084146887e-05,-5.3017750772822855e-05,2.1191276383333907e-05,6.228962283625075e-05,9.567053503108292e-05,8.085862379020451e-05,2.2373115254924376e-05,-3.148461600236858e-06,0.00013458360821332847,5.000310704890239e-05,0.0007737423204882591,2.851979302837555e-05,2.638436141415513e-05,9.227856630100526e-05,0.00012670709294971405,-4.131185800989723e-05,9.078657298864066e-05,-2.6603024252697302e-05,4.0939438602180585e-05,-6.293147705399861e-05,-7.749669831606023e-05,7.793031615696029e-05,-2.046973102153552e-05,0.00031900314367923354,0.0004296208416913388,5.5062013484523464e-05,1.672220140890813e-05,0.0002806247138882592,3.56916092097764e-05,0.0004233898208099863,2.714765172679992e-05
SMU.SN,-8.445695977637827e-05,0.00022626110255798693,-0.00011992234502327565,-4.0365367402216715e-07,0.0002738302395528944,0.000426386503139761,3.529880916187575e-05,-3.773451459189869e-05,0.0001477156567888393,-0.00018293694958977468,-7.585801718706716e-05,-2.460366522122144e-05,-8.568729115662099e-06,-0.00010071255340820321,6.439117978229158e-05,3.542619796868531e-05,2.0152500984792946e-05,6.279420482714955e-05,0.000122345984562525,0.0002860348991132419,-0.0003108725771715339,4.5481689741789515e-05,0.00012782602399748186,0.00013446114941606074,0.00011401897517673058,-1.6193347062545765e-05,7.768078251133229e-05,0.0001360877314957423,-2.4493046097369375e-05,0.000287833596969075,7.173275115815606e-05,0.00014618808315925385,3.57023589464513e-05,2.0123716642368898e-05,-1.671474928077121e-05,0.00012666912197534895,3.2142823597410186e-05,7.607660340845812e-05,3.8204747782072404e-05,0.0002753445100184584,0.0001635939922892348,0.00021735590774972087,7.632534295449596e-05,0.00029272909714518223,0.0002063081013735941,0.0002721639622334147,6.40317855347999e-05,5.969409034399871e-05,0.0002253594964919448,0.00011103681509261947,0.00028834092127539006,4.346120299625729e-05,0.0001836763766619752,0.00033734401884631345,3.395115663927136e-05,0.0002160724859380709,0.00015616177203776077,0.00025898009071983574,0.00013125495053949323,0.00012330240911420925,-7.513922600337989e-06,1.4867262835678088e-05,-1.9410620863630207e-05,4.750982198303399e-05,0.00029686217129885884,-0.00013054802053667476,0.0002899223615383493,3.1950159710342772e-06,0.0002153345366952125,5.5062013484523464e-05,0.000860164975344292,6.554396273287216e-05,1.7534726652371546e-05,0.00020772372991629873,6.567613439708759e-05,3.159259249473422e-05
SUAS.L,1.824038059846804e-06,2.5853153170691955e-05,9.37557785901731e-05,2.9368477235313117e-05,2.0641977828915164e-05,0.00017775316762938046,0.00015702587130781294,3.321057336378922e-05,0.0001090566277678509,6.997644565987487e-05,4.682764022730577e-05,8.366950817388493e-05,6.142581933543893e-05,-2.6094116565491656e-05,0.0001252948450968132,4.371586475896012e-05,3.576440866603027e-05,6.767050863584336e-05,9.090361518548973e-05,4.772453251816904e-05,-0.0001444207189069641,0.00011415205593190054,8.135803380050195e-05,2.323059213333068e-05,0.00012776591118751079,-6.264601894862561e-05,5.496682793835509e-05,2.2724238926889813e-05,5.919852672041699e-07,8.452291759130225e-05,0.00044506891275796097,6.182446604731898e-05,0.0005085870126584478,0.0003125494657512319,0.0001571936701673703,0.00017078843565222892,0.0002643278823585036,0.0005244356559415359,1.1172252558543565e-05,0.00020656921066753602,0.00010989435924256689,0.00014078451882980673,9.046019289402628e-05,0.0001924412960189319,5.797652659723692e-05,0.00011060570133646135,9.137990426933783e-05,0.00035163689607933287,0.0001342179994090688,0.0003009012992478465,0.00022532438663390607,7.883414627909787e-05,0.000512533537137185,0.00014695060678816902,0.00038338493006097606,0.00026999477178914775,0.00026765468865738875,6.61661263275656e-05,0.00029817068224711525,9.745621574410185e-05,0.0004667644779847934,8.949770416945789e-05,0.0003910034856574697,0.00038879551537493196,0.00036317499332392584,0.000681158483759247,3.5648229463274114e-05,0.0001601783977788981,0.000494127684757404,1.672220140890813e-05,6.554396273287216e-05,0.00038709191680731875,0.0004799981799554889,0.00018273666895597234,0.00026221245172348897,0.00033716942923059406
URA,2.1685763310819835e-05,-0.00010197158173836328,0.0002542038006684226,0.00028428658559485914,0.0002642054165114144,0.0007932291149611658,0.0005579868010425264,0.00023323736263650748,-0.0001383442017185063,-0.0001224985793961748,-9.351103292063029e-05,0.0003049728053129468,-6.704828747931956e-05,-3.201692656431077e-05,0.00019072023259048476,-0.00015350274324957606,4.5722771409100484e-05,0.00021454182452690718,0.00027195683328775315,-0.00016107482481256155,0.0002650691597368613,6.955223896511263e-05,0.00024093947970977122,0.0003667599788892641,0.00012671038873093794,-0.0001723377565788037,-4.7580112325467126e-05,-0.00016054796580061516,0.00024101710311631459,7.123028468421217e-05,0.000833088831612506,0.00015526512809043312,0.0007592053542252164,0.0005283750403090958,0.00016639982166235777,0.0003262724473398015,0.0008071515539729967,0.0008648714671040841,-2.1187270173522168e-05,0.00042664988225214685,0.0003014813994608563,0.0002198693194014197,0.00023250799844532462,0.00020211250734778103,1.8414821798232638e-05,0.00010203027949992376,4.029263008693134e-05,0.0004581504791405936,0.00033376539726310444,0.0005066326738614121,0.00034830318668087486,7.478540211628563e-05,0.0006140266830804831,0.0002718934300149524,0.0009280601090148609,0.0010955935181832883,0.0005092581273029101,-1.3941423896064359e-05,0.0005672477526328897,0.0001289322863264814,0.0005772791709634076,6.145217485603318e-05,0.0006647038877099468,0.0006887427474669399,0.0002364619505676476,0.0010793610209069392,8.654049489829679e-05,0.0001423775920235572,0.0012590762060424592,0.0002806247138882592,1.7534726652371546e-05,0.0004799981799554889,0.002803320354913621,0.0003219060955339745,0.0007621284458504797,0.0005241573618882532
VAPORES.SN,-5.824841452455261e-05,-9.054168210535516e-05,0.00016498471969977289,3.2524828891256416e-05,0.0003376726608184001,0.00024062899768922434,0.00021925601527934181,0.00025629420072167513,0.0002543996663448543,-1.4159614228687162e-05,0.00046211740781578126,8.025517261452494e-05,-0.0001369076560651582,-0.00010134682819606163,0.0003078397575208641,0.00032252055423085107,0.000140206100045911,0.00024320326167217595,0.00028795898239356054,0.0004780975682903661,0.0004096928784629844,6.285729249731348e-05,0.00023204946463814666,0.00023137227153710973,0.00014125595566812153,3.557655049211695e-05,0.0005880867890312799,9.195685712913697e-05,9.915238398956165e-05,0.00010442154897212214,5.594087868862803e-05,0.00011113417137199159,0.00016580391010533415,9.680549756099899e-05,0.00011643291741896531,0.00029003461664190973,0.00025751991145524033,0.0003856228403060959,2.0368837108991993e-05,0.0003863510468572458,-4.898688541408627e-05,0.0002828474337132672,0.00016750666941363812,0.00011795908110917772,9.813521215068326e-06,9.033903444710826e-05,2.9629833157967636e-05,0.0001826373734094404,0.00010024307977656342,0.00028291965504919866,0.00037105857319044,-4.297166578040468e-05,8.896160653112908e-05,0.00036172175206190685,0.00015137438733058258,0.00018994132900254646,0.0003897730076302183,-9.053620038333744e-06,0.0001945839154755109,9.813881693856812e-05,0.00018713488637580382,0.00013339801856608483,0.00022602917035256443,5.707808514854079e-05,0.00019882249242928236,7.189203369029658e-06,0.0001479996922915533,5.717460643990603e-05,0.0007180858297420678,3.56916092097764e-05,0.00020772372991629873,0.00018273666895597234,0.0003219060955339745,0.0023229078396840947,0.0008786272021566109,0.0001653936059793529
